"MLog","ReqHalfYr","ReqYear","Health","HealthDiag","Bloods","Status","Time","Weight","EstW","WDate","Length","EstL","LDate","VetID","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
465,"2",2010,S,S,N,CondRel,G,1079,N,2010-08-19 00:00:00.000,336,N,2010-08-19 00:00:00.000,mwalsh,HSSWP,slowe,2010-08-24 13:54:52.327,nadimey,2010-08-24 15:19:47.310
465,"2",2011,S,"Currently enrolled in weight reduction study.
Blood work: Cholesterol consistently elevated.",A,CondRel,G,1104,N,2011-07-27 00:00:00.000,342,N,2011-07-27 00:00:00.000,mwalsh,HSSWP,slowe,2011-08-05 15:15:52.383,D,2011-08-05 15:15:52.383
465,"2",2012,S,Long term captive female.,N,CondNon,,1079,N,2012-08-23 00:00:00.000,332,N,2012-08-23 00:00:00.000,rball,HSSWP,slowe,2012-08-31 14:32:15.123,D,2012-08-31 14:32:15.123
465,"2",2013,S,S,N,CondNon,,1029,N,2013-07-31 00:00:00.000,329,N,2013-08-01 00:00:00.000,rball,HSSWP,slowe,2013-08-05 11:40:18.170,dszemer,2013-08-14 12:24:57.430
465,"2",2014,S,Long term captive female.,N,CondNon,,2200,Y,2014-07-24 00:00:00.000,340,N,2014-07-24 00:00:00.000,rball,HSSWP,slowe,2014-08-12 08:30:05.083,D,2014-08-12 08:30:05.083
465,"2",2016,S,Long term captive female.,N,CondNon,,899,N,2016-08-18 00:00:00.000,333,N,2016-08-18 00:00:00.000,rball,HSSWP,tfowler,2016-08-21 09:40:41.700,D,2016-08-21 09:40:41.700
469,"1",2009,S,Papilloma Virus,U,CondRel,G,1618,N,2008-10-02 00:00:00.000,365,N,2009-03-08 00:00:00.000,mlowe,HSSWP,mlowe,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
469,"1",2010,S,No significant changes. Reproductive health assessment pending.Facility veterinarian Dr. Ray Ball.,N,NonPreAct,,1618,N,2008-10-02 00:00:00.000,365,N,2009-12-06 00:00:00.000,mlowe,HSSWP,slowe,2010-01-15 18:58:18.120,D,2010-01-15 18:58:18.120
469,"1",2011,S,Overweight.,N,NonPreAct,,1618,N,2008-10-02 00:00:00.000,365,N,2009-12-06 00:00:00.000,mwalsh,HSSWP,slowe,2011-01-14 11:06:22.147,D,2011-01-14 11:06:22.147
469,"1",2014,S,Currently enrolled in weight reduction study.,X,NonPreAct,,1454,Y,2014-04-03 00:00:00.000,344,Y,2014-04-03 00:00:00.000,rball,HSSWP,slowe,2014-05-20 12:13:11.277,D,2014-05-20 12:13:11.277
469,"1",2015,S,Long term captive female.,N,NonPreAct,,3325,N,2011-07-27 00:00:00.000,358,N,2015-04-07 00:00:00.000,rball,HSSWP,tfowler,2015-04-13 08:54:56.640,D,2015-04-13 08:54:56.640
469,"2",2009,S,History of Papilloma Virus. Ongoing skin lesions.,N,NonPreAct,,735,N,2008-10-02 00:00:00.000,401,N,2009-08-28 00:00:00.000,mlowe,HSSWP,slowe,2009-09-02 19:48:26.083,D,2009-09-02 19:48:26.083
469,"2",2010,S,Overweight.,X,NonPreAct,,1618,Y,2010-08-19 00:00:00.000,365,Y,2010-08-19 00:00:00.000,mwalsh,HSSWP,slowe,2010-08-24 15:50:27.950,D,2010-08-24 15:50:27.950
469,"2",2011,S,Currently enrolled in weight reduction study.,N,NonPreAct,,1511,N,2011-07-27 00:00:00.000,359,N,2011-07-27 00:00:00.000,mwalsh,HSSWP,slowe,2011-08-05 15:18:46.010,D,2011-08-05 15:18:46.010
469,"2",2014,S,Long term captive female.,N,NonPreAct,,3000,Y,2014-07-24 00:00:00.000,357,N,2014-07-24 00:00:00.000,rball,HSSWP,slowe,2014-08-12 08:32:41.353,D,2014-08-12 08:32:41.353
493,"1",2009,S,No health concerns at this time.,U,Release,W,1068,N,2008-09-03 00:00:00.000,338,N,2008-09-03 00:00:00.000,sgearhart,SWF,sgearhart,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
493,"1",2010,S,No current health issues at this time.,N,Release,G,1118,N,2010-02-14 00:00:00.000,338,N,2010-02-14 00:00:00.000,sgearhart,SWF,bwagoner,2010-02-15 11:30:52.643,D,2010-02-15 11:30:52.643
493,"1",2011,S,No current health issues at this time.,N,CondRel,G,1139,N,2011-10-20 00:00:00.000,338,N,2011-10-20 00:00:00.000,sgearhart,SWF,bwagoner,2011-03-06 11:11:46.527,D,2011-03-06 11:11:46.527
493,"1",2012,S,No pending health issues at this time.,N,CondRel,G,1160,N,2011-11-28 00:00:00.000,340,N,2011-11-28 00:00:00.000,sgearhart,SWF,bwagoner,2012-02-29 16:15:30.097,D,2012-02-29 16:15:30.097
493,"1",2013,S,No pending health issues at this time.,X,CondRel,G,1160,N,2012-04-19 00:00:00.000,342,N,2012-04-19 00:00:00.000,sgearhart,SWF,bwagoner,2013-03-11 11:43:07.920,D,2013-03-11 11:43:07.920
493,"1",2014,S,No pending health issues at this time. Long Term Female,N,CondNon,G,1200,N,2014-02-27 00:00:00.000,342,N,2014-02-27 00:00:00.000,sgearhart,SWF,bwagoner,2014-03-07 16:52:25.280,D,2014-03-07 16:52:25.280
493,"1",2015,S,No pending health issues at this time. Long Term Female,N,CondNon,,1250,N,2015-03-26 00:00:00.000,332,N,2015-03-26 00:00:00.000,sgearhart,SWF,bwagoner,2015-04-02 11:37:48.940,D,2015-04-02 11:37:48.940
493,"2",2009,S,No pending health issues at this time.,N,Release,W,500,N,2009-09-01 00:00:00.000,342,N,2009-09-01 00:00:00.000,sgearhart,SWF,bwagoner,2009-09-01 16:19:47.127,D,2009-09-01 16:19:47.127
493,"2",2010,S,No current health issues at this time.,N,CondRel,G,1132,N,2010-06-15 00:00:00.000,340,N,2010-06-15 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-08 17:06:10.913,D,2010-08-08 17:06:10.913
493,"2",2011,S,No pending health issues at this time.,N,CondRel,G,1145,N,2011-03-30 00:00:00.000,339,N,2011-03-30 00:00:00.000,sgearhart,SWF,bwagoner,2011-08-01 17:04:03.160,D,2011-08-01 17:04:03.160
493,"2",2012,S,No pending health issues at this time.,N,CondRel,G,1159,N,2012-04-19 00:00:00.000,342,N,2011-11-28 00:00:00.000,sgearhart,SWF,bwagoner,2012-08-07 16:17:49.483,D,2012-08-07 16:17:49.483
493,"2",2013,S,No pending health issues at this time. Long term female,N,CondNon,G,1170,N,2013-05-07 00:00:00.000,339,N,2013-05-07 00:00:00.000,sgearhart,SWF,bwagoner,2013-07-31 14:11:08.857,D,2013-07-31 14:11:08.857
493,"2",2014,S,No pending health issues at this time. Long Term Female,N,CondNon,,1209,N,2014-08-06 00:00:00.000,345,N,2014-08-06 00:00:00.000,sgearhart,SWF,bwagoner,2014-08-07 09:27:20.533,D,2014-08-07 09:27:20.533
493,"2",2015,S,No pending health issues at this time. Long Term Female,X,CondNon,,1250,N,2015-03-26 00:00:00.000,332,N,2015-03-26 00:00:00.000,sgearhart,SWF,bwagoner,2015-08-10 12:16:54.430,D,2015-08-10 12:16:54.430
497,"1",2009,G,Osteolytic lesion of paddle insertion appears to have extended beyond the original margins.  As a re,U,CondRel,G,220,N,2009-02-04 00:00:00.000,285,N,2009-02-04 00:00:00.000,treidarson,SWC,treidarson,2009-03-05 00:00:00.000,D,2009-07-09 10:54:07.033
497,"1",2010,G,G,U,CondNon,G,460,N,2009-02-03 00:00:00.000,285,N,2009-07-22 00:00:00.000,sgearhart,SWC,bwagoner,2010-02-11 16:24:33.957,nadimey,2010-02-19 13:36:38.590
497,"2",2009,G,Chronic osteomyelitis of caudodorsal and coccygeal spine with chronic central ulceration of ventral paddle.  Currently on antibiotic therapy for dermatitis of ventral paddle.,N,CondNon,G,225,N,2009-07-22 00:00:00.000,285,N,2009-07-22 00:00:00.000,tschmitt,SWC,kyip,2009-08-26 12:48:21.003,D,2009-08-26 12:48:21.003
497,"2",2010,G,"Chronic osteomyelitis of caudodorsal and coccygeal spine with
chronic central ulceration of ventral paddle. Still on antibiotic therapy for dermatitis of ventral paddle. Leukocytois, increased globulins and low iron.",A,CondNon,,355,N,2010-07-08 00:00:00.000,273,N,2010-06-21 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-08 16:54:18.573,D,2010-08-08 16:54:18.573
506,"1",2009,S,"Wile currently considered stable, treaments for the recurrent open wound are necessary. Surgery was ",U,CondRel,G,265,N,2009-02-18 00:00:00.000,265,N,2009-07-31 00:00:00.000,bnolan,LVS,bnolan,2009-03-12 00:00:00.000,D,2009-07-09 10:54:07.033
506,"1",2010,S,Animal is doing well,N,CondRel,W,646,N,2010-02-18 00:00:00.000,263,N,2010-02-18 00:00:00.000,bnolan,LVS,lmcduffie,2010-01-14 17:34:03.647,nadimey,2010-02-19 14:10:15.833
506,"1",2011,S,Animal is doing well,X,CondRel,W,637,N,2010-07-13 00:00:00.000,270,N,2010-07-13 00:00:00.000,enolan,LVS,lmcduffie,2011-01-11 09:01:04.473,D,2011-01-11 09:01:04.473
506,"1",2012,S,"Chronic tail injury with no draining tracts currently.  Bloodwork still abnormal but improving -- Alpha 2 and beta globulins increased and reflective of acute inflammation. Creat appears in good condition. Overall improved blood work.
",A,CondRel,W,665,N,2012-01-19 00:00:00.000,262,N,2012-01-19 00:00:00.000,enolan,LVS,lmcduffie,2012-03-02 15:52:23.790,D,2012-03-02 15:52:23.790
506,"1",2013,S,"Chronic tail injury with no draining tracts currently. Bloodwork shows mild alpha 2 and beta globulin elevations (chronic change, but slightly improved from last summer), mild fibrinogen elevation (chronic), normal SAA, and mild creatinine elevation.",A,CondRel,W,675,N,2013-01-22 00:00:00.000,274,N,2013-01-22 00:00:00.000,enolan,LVS,lmcduffie,2013-02-22 15:28:49.953,D,2013-02-22 15:28:49.953
506,"1",2014,S,"Chronic tail injury with no draining tracts currently. Bloodwork still abnormal in that alpha 2 and beta globulins are chronically increased, reflective acute inflammation.   Overall improved blood work.",A,CondRel,W,697,N,2013-12-17 00:00:00.000,297,N,2013-07-25 00:00:00.000,enolan,LVS,lmcduffie,2014-01-15 13:23:21.520,D,2014-01-15 13:23:21.520
506,"1",2015,S,Chronic tail injury with no draining tracts currently. Bloodwork remains similar to previous submissions. ,N,CondRel,W,677,N,2015-01-13 00:00:00.000,271,N,2014-06-17 00:00:00.000,enolan,LVS,jdavis,2015-01-15 15:25:34.810,D,2015-01-15 15:25:34.810
506,"1",2017,S,Chronic tail injury with no draining tracts currently. Bloodwork remains similar to previous submissions. ,N,CondRel,W,722,N,2017-01-24 00:00:00.000,267,N,2017-01-24 00:00:00.000,enolan,LVS,jdavis,2017-03-17 11:43:14.417,D,2017-03-17 11:43:14.417
506,"1",2018,S,Chronic tail injury with no draining tracts currently. Bloodwork remains similar to previous submissions. ,N,CondRel,W,778,N,2017-12-21 00:00:00.000,305,N,2017-12-21 00:00:00.000,enolan,LVS,jdavis,2018-03-09 11:40:43.767,D,2018-03-09 11:40:43.767
506,"1",2019,S,Chronic tail injury with no draining tracts currently. ,N,CondRel,W,818,N,2019-02-07 00:00:00.000,345,N,2019-02-07 00:00:00.000,enolan,LVS,jdavis,2019-03-29 13:37:33.827,D,2019-03-29 13:37:33.827
506,"1",2020,S,Chronic tail injury with no draining tracts currently. ,N,CondRel,W,814,N,2020-02-18 00:00:00.000,291,N,2020-02-18 00:00:00.000,enolan,LVS,lmcduffie,2020-03-21 10:02:01.817,D,2020-03-21 10:02:01.817
506,"1",2021,S,Chronic tail injury with no draining tracts currently. ,N,CondRel,W,771,N,2021-01-26 00:00:00.000,284,N,2021-01-26 00:00:00.000,enolan,LVS,lmcduffie,2021-03-13 07:29:28.573,D,2021-03-13 07:29:28.573
506,"1",2022,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (27Jul21) within normal limits.  ",N,CondRel,W,849,N,2021-07-27 00:00:00.000,293,N,2021-08-13 00:00:00.000,enolan,LVS,lmcduffie,2022-03-07 12:40:16.777,D,2022-03-07 12:40:16.777
506,"1",2023,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (24Jan23) within normal limits.  ",N,CondRel,G,882,N,2023-02-02 00:00:00.000,286,N,2023-02-24 00:00:00.000,enolan,LVS,lmcduffie,2023-02-27 09:21:53.263,D,2023-02-27 09:21:53.263
506,"1",2024,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (19Jan24) within normal limits.  Manatee is currently over-conditioned and dietary management is ongoing. ",N,CondRel,G,968,N,2024-01-19 00:00:00.000,280,N,2023-08-23 00:00:00.000,enolan,LVS,lmcduffie,2024-03-20 14:49:59.743,D,2024-03-20 14:49:59.743
506,"2",2009,S,"Persistent chronic open lesions require treatment. As the result of recent treatments, some lesions have improved. Health assessment performed by Dr. Deidre Fontenot.",N,CondRel,G,296,N,2009-07-28 00:00:00.000,241,N,2009-07-28 00:00:00.000,bnolan,LVS,jdavis,2009-08-27 14:50:31.540,D,2009-08-27 14:50:31.540
506,"2",2010,S,Animal is doing well,N,CondRel,W,638,Y,2010-07-13 00:00:00.000,270,Y,2010-07-13 00:00:00.000,enolan,LVS,lmcduffie,2010-07-30 13:45:59.770,D,2010-07-30 13:45:59.770
506,"2",2011,S,"Chronic tail injury with no draining tracts currently.  Reduced appetite recently.
Bloodwork showed increased creatinine.",A,CondRel,W,620,N,2011-07-19 00:00:00.000,268,N,2011-07-19 00:00:00.000,enolan,LVS,lmcduffie,2011-07-28 17:54:57.640,D,2011-07-28 17:54:57.640
506,"2",2012,S,"Chronic tail injury with no draining tracts currently. Bloodwork shows chronic alpha 2 and beta globulin elevation (improved, but indicators of acute inflammation), elevated fibrinogen, normal SAA, Creat mildly increased on last check.",A,CondRel,W,651,N,2012-07-16 00:00:00.000,270,N,2012-07-16 00:00:00.000,enolan,LVS,lmcduffie,2012-08-24 14:42:13.203,D,2012-08-24 14:42:13.203
506,"2",2013,S,"Chronic tail injury with no draining tracts currently. Bloodwork still abnormal in that alpha 2 and beta globulins are chronically increased, reflective acute inflammation.   Overall improved blood work.",A,CondRel,W,703,N,2013-07-25 00:00:00.000,278,N,2013-07-25 00:00:00.000,enolan,LVS,lmcduffie,2013-08-05 14:47:45.810,D,2013-08-05 14:47:45.810
506,"2",2014,S,"Chronic tail injury with no draining tracts currently. Bloodwork still abnormal in that alpha 2 and beta globulins are chronically increased, reflective acute inflammation.   ",A,CondRel,W,697,N,2014-06-17 00:00:00.000,271,N,2014-06-17 00:00:00.000,enolan,LVS,jdavis,2014-08-15 08:50:23.997,D,2014-08-15 08:50:23.997
506,"2",2015,S,Chronic tail injury with no draining tracts currently. Bloodwork remains similar to previous submissions. ,N,CondRel,W,718,Y,2015-07-27 00:00:00.000,274,Y,2015-07-27 00:00:00.000,enolan,LVS,lmcduffie,2015-08-22 12:48:03.163,D,2015-08-22 12:48:03.163
506,"2",2021,S,"Over-conditioned. Chronic boat strike trauma, stable. On megace to control over-attentive reproductive behavior to conspecific.",N,CondRel,G,847,N,2021-07-27 00:00:00.000,293,N,2021-08-13 00:00:00.000,enolan,LVS,lmcduffie,2021-08-17 13:26:30.797,D,2021-08-17 13:26:30.797
506,"2",2022,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (27Jul21) within normal limits.  ",N,CondRel,W,868,N,2022-07-19 00:00:00.000,285,N,2022-07-19 00:00:00.000,enolan,LVS,lmcduffie,2022-08-23 12:21:44.417,D,2022-08-23 12:21:44.417
506,"2",2023,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (18Jul23) within normal limits.  Manatee is currently over-conditioned and dietary management is ongoing. ",N,CondRel,G,938,N,2023-07-18 00:00:00.000,280,N,2023-07-18 00:00:00.000,enolan,LVS,lmcduffie,2023-09-06 07:34:32.297,D,2023-09-06 07:34:32.297
506,"2",2024,S,"Apparently healthy manatee with chronic tail injury (currently, no active draining tracts). Recent blood work and physical examination (15Aug24) within normal limits.  Manatee is currently over-conditioned and dietary management is ongoing. ",N,CondRel,G,986,N,2024-07-09 00:00:00.000,286,N,2023-07-18 00:00:00.000,enolan,LVS,lmcduffie,2024-08-30 14:37:14.477,D,2024-08-30 14:37:14.477
569,"1",2009,S,unremarkable health assessment,U,Release,W,318,N,2009-03-17 00:00:00.000,225,N,2009-03-17 00:00:00.000,ariveraguz,CSN,lfigueroao,2009-03-12 00:00:00.000,nadimey,2010-03-05 17:06:40.583
569,"1",2010,S,unremarkable health assessment,N,Release,W,205,N,2009-12-22 00:00:00.000,227,N,2009-12-22 00:00:00.000,ariveraguz,CSN,jzegarra,2010-02-26 13:18:49.117,nadimey,2010-03-05 17:07:16.753
569,"2",2009,S,unremarkable health assessment,N,Release,W,205,N,2009-07-31 00:00:00.000,212,N,2009-07-31 00:00:00.000,ariveraguz,CSN,jzegarra,2009-08-26 12:36:09.900,nadimey,2010-03-05 17:06:01.440
569,"2",2010,S,S,N,Release,W,189,N,2010-07-09 00:00:00.000,233,N,2010-07-23 00:00:00.000,ariveraguz,CSN,jzegarra,2010-08-06 07:59:40.850,nadimey,2010-08-24 11:14:22.827
594,"1",2009,S,"Still has severe vertebral damage to tail 
and peduncle but no pending health issues.",U,CondRel,G,629,N,2008-09-03 00:00:00.000,301,N,2008-09-03 00:00:00.000,sgearhart,SWF,sgearhart,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
594,"1",2010,S,"Still has severe vertebral damage to tail 
and peduncle but no pending health issues.",N,CondRel,G,741,N,2010-02-14 00:00:00.000,302,N,2010-02-14 00:00:00.000,sgearhart,SWF,bwagoner,2010-02-15 11:36:02.023,D,2010-02-15 11:36:02.023
594,"1",2011,S,Still has some severe vertebral damage to tail and peduncle but no pending health issues at this time.,N,CondRel,W,777,N,2011-10-26 00:00:00.000,308,N,2011-10-26 00:00:00.000,sgearhart,SWF,bwagoner,2011-03-06 11:14:41.000,D,2011-03-06 11:14:41.000
594,"2",2009,S,"Still has severe vertebral damage to tail 
and peduncle but no pending health issues.",N,CondRel,G,317,N,2009-09-01 00:00:00.000,301,N,2009-09-01 00:00:00.000,sgearhart,SWF,bwagoner,2009-09-01 16:22:25.220,D,2009-09-01 16:22:25.220
594,"2",2010,S,S,N,Release,W,745,N,2010-06-15 00:00:00.000,303,N,2010-06-15 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-08 17:08:53.023,nadimey,2010-08-24 12:05:30.363
739,"1",2009,G,improved pyothorax a sinker,U,CondRel,G,565,N,2008-10-16 00:00:00.000,304,U,2009-03-10 00:00:00.000,mrodriguez,MSQ,mrodriguez,2009-03-10 00:00:00.000,D,2009-07-09 10:54:07.033
739,"1",2010,S,"Doing well, much more bouyancy control.",N,CondRel,G,650,Y,2010-02-10 00:00:00.000,307,N,2009-09-04 00:00:00.000,mrodriguez,MSQ,mrodriguez,2010-02-10 11:52:02.210,D,2010-02-10 11:52:02.210
739,"2",2009,S,,N,CondRel,G,256,N,2008-10-06 00:00:00.000,304,N,2009-03-10 00:00:00.000,mrodriguez,MSQ,mrodriguez,2009-08-27 14:56:57.510,nadimey,2009-08-27 15:42:01.750
869,"2",2009,S,"Resolved cold stress, no other pending
health issues at this time.",N,CondRel,W,117,N,2009-05-24 00:00:00.000,240,N,2009-04-10 00:00:00.000,sgearhart,SWF,bwagoner,2009-09-01 16:31:42.090,D,2009-09-01 16:31:42.090
869,"2",2010,S,S,X,Release,W,760,N,2010-08-13 00:00:00.000,265,N,2010-08-13 00:00:00.000,mwalsh,LPZ,vedmonds,2010-08-23 09:27:21.880,nadimey,2010-08-24 11:54:03.060
879,"1",2009,S,Manatee has started eating on his own.  He is in good physical and behavioral health.,U,Release,W,145,N,2008-10-15 00:00:00.000,181,N,2008-10-15 00:00:00.000,dmurphy,LPZ,dmurphy,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
879,"2",2009,S,good physical and behavioral health.  Does not meet weight requirements for a winter 2010 release.,N,CondRel,G,105,N,2009-08-21 00:00:00.000,217,N,2009-08-21 00:00:00.000,dmurphy,LPZ,vedmonds,2009-08-26 12:48:53.190,D,2009-08-26 12:48:53.190
883,"1",2009,C,pythorax with chronic abcessing,U,CondRel,G,502,N,2008-08-05 00:00:00.000,302,N,2008-08-05 00:00:00.000,dmurphy,LPZ,dmurphy,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
883,"1",2010,C,"pyothorax, non-releasable",X,CondNon,G,528,N,2010-02-10 00:00:00.000,303,N,2010-02-10 00:00:00.000,dmurphy,LPZ,vedmonds,2010-02-18 21:37:56.177,D,2010-02-18 21:37:56.177
883,"2",2009,C,"pyothorax, non-releasable",X,CondNon,G,231,Y,2009-03-11 00:00:00.000,302,Y,2009-03-11 00:00:00.000,dmurphy,LPZ,vedmonds,2009-08-26 14:36:30.307,D,2009-08-26 14:36:30.307
910,"1",2009,G,"Severe cold stress with secondary
dermatitis.",U,CondRel,G,240,N,2009-03-08 00:00:00.000,235,N,2009-02-21 00:00:00.000,cdold,SWF,cdold,2009-03-12 00:00:00.000,D,2009-07-09 10:54:07.033
910,"2",2009,S,S,X,CondRel,W,286,N,2009-04-16 00:00:00.000,235,N,2009-04-16 00:00:00.000,cdold,SWF,bwagoner,2009-09-01 16:34:44.780,dszemer,2009-12-07 09:22:39.243
915,"1",2012,S,"Manatee is still thin, but is eating well and presenting normal behavior",U,CondRel,W,379,N,2012-02-06 00:00:00.000,285,N,2012-02-06 00:00:00.000,rball,LPZ,vedmonds,2012-03-01 11:08:32.007,D,2012-03-01 11:08:32.007
924,"1",2009,S,Manatee is in good behavioral and physical health,U,Release,W,159,N,2008-08-06 00:00:00.000,185,N,2008-08-06 00:00:00.000,dmurphy,LPZ,dmurphy,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
924,"2",2009,S,Good behavioral and physical health,N,Release,W,140,N,2009-08-19 00:00:00.000,230,N,2009-08-19 00:00:00.000,dmurphy,LPZ,vedmonds,2009-08-26 12:51:35.430,D,2009-08-26 12:51:35.430
927,"1",2009,S,Manatee is in good physical and behavioral health,U,Release,W,122,N,2008-10-15 00:00:00.000,172,N,2008-10-15 00:00:00.000,dmurphy,LPZ,dmurphy,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
927,"1",2010,S,good behavioral and physical health.  Should meet weight requirements for 2011 naive animal winter release,X,CondRel,G,240,N,2010-02-09 00:00:00.000,220,N,2010-02-09 00:00:00.000,dmurphy,LPZ,vedmonds,2010-02-20 21:56:31.633,D,2010-02-20 21:56:31.633
927,"1",2011,S,s,X,CondRel,W,275,N,2011-03-03 00:00:00.000,234,N,2011-03-03 00:00:00.000,mwalsh,HSSWP,slowe,2011-01-14 10:18:57.563,nadimey,2011-03-07 12:36:06.207
927,"2",2009,S,good behavioral and physical health.  Does not meet weight requirements for winter 2010 release,N,CondRel,G,96,N,2009-08-19 00:00:00.000,208,N,2009-08-19 00:00:00.000,dmurphy,LPZ,vedmonds,2009-08-26 12:58:25.573,D,2009-08-26 12:58:25.573
927,"2",2010,S,good behavioral and physical health.  Should meet weight requirements for 2011 naive animal winter release,X,CondRel,G,275,Y,2010-08-11 00:00:00.000,251,Y,2010-08-11 00:00:00.000,mcampbell,CIN,mcampbell,2010-08-11 20:29:06.590,D,2010-08-11 20:29:06.590
927,"2",2011,S,Young individual who appears to react with increased activity and anxiety with environmental change resulting in decreased food intake and difficulting gaining weight. At present stabilized in environment and has shown weight gain.,N,CondRel,W,277,N,2011-08-04 00:00:00.000,234,N,2011-08-04 00:00:00.000,mwalsh,HSSWP,slowe,2011-08-05 15:28:18.020,D,2011-08-05 15:28:18.020
929,"1",2009,S,Manatee is in good behavioral and physical condition,U,Release,W,209,N,2008-12-19 00:00:00.000,198,N,2008-12-17 00:00:00.000,dmurphy,SFM,dmurphy,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
929,"2",2009,S,Good behavioral and physical health,N,Release,W,141,N,2009-07-06 00:00:00.000,213,N,2009-07-06 00:00:00.000,dmurphy,SFM,mmargold,2009-08-26 13:08:30.223,D,2009-08-26 13:08:30.223
943,"1",2009,S,"Orphaned calf, no pending health issues at this time, weaned off bottle now.",U,CondRel,G,213,N,2009-01-15 00:00:00.000,187,N,2008-11-04 00:00:00.000,sgearhart,SWF,sgearhart,2009-03-11 00:00:00.000,D,2009-07-09 10:54:07.033
943,"1",2010,S,"Orphaned calf, no pending health issues at this time,
still too small to release, would like to see
more weight on her.",N,CondRel,G,248,N,2010-02-14 00:00:00.000,226,N,2010-02-14 00:00:00.000,sgearhart,SWF,bwagoner,2010-02-15 11:38:38.167,D,2010-02-15 11:38:38.167
943,"2",2009,S,"Orphaned calf, no pending health issues at this time,
still too small to release.",N,CondRel,G,104,N,2009-09-01 00:00:00.000,216,N,2009-09-01 00:00:00.000,sgearhart,SWF,bwagoner,2009-09-01 16:24:34.443,D,2009-09-01 16:24:34.443
943,"2",2010,S,"Orphaned calf, no pending health issues at this time.",N,Release,W,343,N,2010-06-15 00:00:00.000,238,N,2010-06-15 00:00:00.000,sgearhart,SWF,bwagoner,2010-08-06 22:14:28.667,D,2010-08-06 22:14:28.667
967,"2",2009,S,Ready for release,U,Release,W,363,Y,2008-03-03 00:00:00.000,240,Y,2008-03-03 00:00:00.000,dmurphy,LPZ,nadimey,2009-08-19 09:25:00.257,D,2009-08-19 09:25:00.257
990,"1",2009,C,emaciated septic orphan ,U,CondRel,G,68,Y,2009-03-10 00:00:00.000,191,N,2009-02-20 00:00:00.000,mrodriguez,MSQ,mrodriguez,2009-03-10 00:00:00.000,D,2009-07-09 10:54:07.033
991,"1",2009,S,Healthy,U,Release,W,545,Y,2009-03-10 00:00:00.000,289,N,2009-01-24 00:00:00.000,mrodriguez,MSQ,mrodriguez,2009-03-10 00:00:00.000,D,2009-07-09 10:54:07.033
