"MLog","TagType","DateApplied","TagId","Info","Event","EventDate","CreateBy","CreateDate","UpdateBy","UpdateDate"
820,FB,2008-02-27 00:00:00.000,H9,,Release,2008-02-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
820,GPS,2008-02-27 00:00:00.000,,,Release,2008-02-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
820,Pit-L,2008-02-27 00:00:00.000,"000671A90C",,Release,2008-02-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
820,Pit-R,2008-02-27 00:00:00.000,"000671E876",,Release,2008-02-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
820,VHF,2008-02-27 00:00:00.000,,,Release,2008-02-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
829,Pit-L,2003-06-19 00:00:00.000,"00063914CF",,Release,2003-06-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
829,Pit-R,2003-06-19 00:00:00.000,"0006396AB1",,Release,2003-06-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
830,FB,2001-03-01 00:00:00.000,"95",,Release,2001-03-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
830,Pit-L,2001-03-01 00:00:00.000,"0001382FDE",,Release,2001-03-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
830,Pit-R,2001-03-01 00:00:00.000,"000143AFB9",,Release,2001-03-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
831,FB,2006-04-25 00:00:00.000,Y5,,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
831,Pit-L,2006-04-25 00:00:00.000,"0005FFDAE9",,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
831,Pit-R,2006-04-25 00:00:00.000,"0005FE4604",,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,FB,2006-02-23 00:00:00.000,A3,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,GPS,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,Pit-L,2006-02-23 00:00:00.000,"000671E9D2",,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,Pit-R,2006-02-23 00:00:00.000,"000672608B",,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,Sonic,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
832,VHF,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
833,FB,2006-03-23 00:00:00.000,E5,,Release,2006-04-18 00:00:00.000,D,2008-05-14 00:00:00.000,dszemer,2012-08-10 09:41:25.850
833,Pit-L,2006-01-05 00:00:00.000,"000671E92C",,Release,2006-04-18 00:00:00.000,D,2008-05-14 00:00:00.000,dszemer,2012-08-10 09:42:10.200
833,Pit-R,2006-01-05 00:00:00.000,"000671B7BC",,Release,2006-04-18 00:00:00.000,D,2008-05-14 00:00:00.000,dszemer,2012-08-10 09:42:23.647
834,Pit-L,2006-02-22 00:00:00.000,"0006436B41",,Release,2006-02-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
834,Pit-R,2006-02-22 00:00:00.000,"00063D8781",,Release,2006-02-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,FB,2006-02-23 00:00:00.000,A5,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,GPS,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,Pit-L,2006-02-23 00:00:00.000,"000671DD77",,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,Pit-R,2006-02-23 00:00:00.000,"0006721361",,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,PTT,2007-09-12 00:00:00.000,,,Rescue,2007-09-12 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
835,Sonic,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,VHF,2006-02-23 00:00:00.000,,,Release,2006-02-23 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
835,VHF,2007-09-12 00:00:00.000,,,Rescue,2007-09-12 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
836,Pit-L,2006-02-21 00:00:00.000,"000671E65C",,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
836,Pit-R,2006-02-21 00:00:00.000,"000671FD9D",,Release,2006-02-21 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
837,FB,2006-02-15 00:00:00.000,W9,,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
837,Pit-L,2006-02-15 00:00:00.000,"0006433D28",,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
837,Pit-R,2006-02-15 00:00:00.000,"0006433B6E",,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,FB,2006-02-02 00:00:00.000,"74",,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,GPS,2006-02-02 00:00:00.000,,,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,Pit-L,2006-02-02 00:00:00.000,"0006718735",,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,Pit-R,2006-02-02 00:00:00.000,"00067222FD",,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,Sonic,2006-02-02 00:00:00.000,,,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
838,VHF,2006-02-02 00:00:00.000,,,Release,2006-02-02 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,FB,2006-02-15 00:00:00.000,H0,,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,GPS,2006-02-15 00:00:00.000,,,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,GPS,2007-05-29 00:00:00.000,,,Release,2007-05-29 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
839,Pit-L,2006-02-15 00:00:00.000,"0006000361",,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,Pit-R,2006-02-15 00:00:00.000,"000600F5D5",,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,Pit-R,2006-12-07 00:00:00.000,"0006FE663",,Rescue,2006-12-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,Pit-R,2007-03-22 00:00:00.000,"00066FE663",,Rescue,2007-03-22 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
839,Radio,2006-12-07 00:00:00.000,TSW050,,Rescue,2006-12-07 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,Sonic,2006-02-15 00:00:00.000,,,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,VHF,2006-02-15 00:00:00.000,,,Release,2006-02-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
839,VHF,2007-05-29 00:00:00.000,,,Release,2007-05-29 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
840,Pit-L,2006-11-08 00:00:00.000,"0006711259",,Release,2006-11-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
840,Pit-R,2006-11-08 00:00:00.000,"0006720C95",,Release,2006-11-08 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
842,FB,2006-02-22 00:00:00.000,H1,,Release,2006-02-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
842,Pit-L,2006-02-22 00:00:00.000,"00063DD33F",,Release,2006-02-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
842,Pit-R,2006-02-22 00:00:00.000,"00063DBB25",,Release,2006-02-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
843,FB,2006-04-19 00:00:00.000,H3,,Release,2006-04-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
843,Pit-L,2006-04-19 00:00:00.000,"000671E81C",,Release,2006-04-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
843,Pit-R,2006-04-19 00:00:00.000,"000671B57E",,Release,2006-04-19 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
845,Pit-L,2006-05-05 00:00:00.000,"000671E04B",,Release,2006-05-05 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
845,Pit-R,2006-05-05 00:00:00.000,"0006722737",,Release,2006-05-05 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
846,Pit-L,2006-05-05 00:00:00.000,"000671C1FE",,Release,2006-05-05 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
846,Pit-R,2006-05-05 00:00:00.000,"000671C9EC",,Release,2006-05-05 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
847,GPS,2007-02-16 00:00:00.000,,,Release,2007-02-16 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
847,Pit-L,2006-02-09 00:00:00.000,"000600C6E3",,Rescue,2006-02-09 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
847,Pit-R,2006-02-09 00:00:00.000,"0005FFE3A",,Rescue,2006-02-09 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
847,Pit-R,2007-02-16 00:00:00.000,"0005FFE33A",,Release,2007-02-16 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
847,VHF,2007-02-16 00:00:00.000,,,Release,2007-02-16 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
848,FB,2006-06-06 00:00:00.000,E8,,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
848,Pit-L,2006-06-06 00:00:00.000,"000671F499",,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
848,Pit-R,2006-06-06 00:00:00.000,"00067210D4",,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
849,FB,2006-06-06 00:00:00.000,E7,,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
849,Pit-L,2006-06-06 00:00:00.000,"000672373D",,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
849,Pit-R,2006-06-06 00:00:00.000,"000671302A",,Release,2006-06-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
850,FB,2006-06-22 00:00:00.000,E6,,Release,2006-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
850,Pit-L,2006-06-22 00:00:00.000,"000683688E",,Release,2006-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
850,Pit-R,2006-06-22 00:00:00.000,"000680D269",,Release,2006-06-22 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
852,Pit-L,2006-09-29 00:00:00.000,"00068358DD",,Release,2006-09-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
852,Pit-R,2006-09-29 00:00:00.000,"0006836615",,Release,2006-09-29 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
859,Pit-L,2006-05-15 00:00:00.000,"0006010122",,Rescue,2006-05-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
859,Pit-R,2006-05-15 00:00:00.000,"000600FD56",,Rescue,2006-05-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
860,Pit-L,2006-10-06 00:00:00.000,"0003832903",,Release,2006-10-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
860,Pit-R,2006-10-06 00:00:00.000,"0006833CDD",,Release,2006-10-06 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
863,FB,2008-02-11 00:00:00.000,A7,,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
863,GPS,2008-02-11 00:00:00.000,,,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
863,Pit-L,2008-02-11 00:00:00.000,"000683309A",,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
863,Pit-R,2008-02-11 00:00:00.000,"0006834924",,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
863,VHF,2008-02-11 00:00:00.000,,,Release,2008-02-11 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
864,FB,2006-06-15 00:00:00.000,E9,,Release,2006-06-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
864,Pit-L,2006-06-15 00:00:00.000,"000671D8E4",,Release,2006-06-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
864,Pit-R,2006-06-15 00:00:00.000,"000671BBBE",,Release,2006-06-15 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
865,FB,2006-04-25 00:00:00.000,Y4,,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
865,Pit-L,2006-04-25 00:00:00.000,"000600E6C3",,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
865,Pit-R,2006-04-25 00:00:00.000,"000601D480",,Release,2006-04-25 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
867,FB,2007-09-18 00:00:00.000,Y9,,Release,2007-09-18 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
867,Pit-R,2007-09-18 00:00:00.000,"0005FFFD1A",,Release,2007-09-18 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
868,Pit-L,2006-11-20 00:00:00.000,"00063DA1AE",,Release,2006-11-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
868,Pit-R,2006-11-20 00:00:00.000,"000671942C",,Release,2006-11-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
869,FB,2009-01-15 00:00:00.000,X1,"Applied in 2 sites, between Rt. & Lt. shoulder area
and just above peduncle.",Release,2009-03-04 00:00:00.000,bwagoner,2010-02-02 16:02:38.627,dszemer,2010-02-22 10:26:20.717
869,GPS,2009-03-04 00:00:00.000,"64247","",Release,2009-03-04 00:00:00.000,nadimey,2010-06-18 13:20:14.120,D,2010-06-18 13:20:14.120
869,GPS,2010-02-17 00:00:00.000,"64244",,Release,2010-02-17 00:00:00.000,nadimey,2011-06-06 12:44:14.690,D,2011-06-06 12:44:14.690
869,GPS,2011-02-16 00:00:00.000,"64244",,Release,2010-02-17 00:00:00.000,nadimey,2011-06-06 12:45:01.993,D,2011-06-06 12:45:01.993
869,Pit-L,2009-01-15 00:00:00.000,"0006B962CA",Applied prior to first release on 3/4/2009,Release,2009-03-04 00:00:00.000,bwagoner,2010-02-02 15:59:31.080,dszemer,2010-02-22 10:27:36.640
869,Pit-R,2009-01-15 00:00:00.000,"0006B943CC",Applied prior to first release on 3/4/2009,Release,2009-03-04 00:00:00.000,bwagoner,2010-02-02 16:01:08.597,dszemer,2010-02-22 10:28:09.373
876,Pit-L,2006-11-16 00:00:00.000,"000671F412",,Release,2006-11-16 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
876,Pit-R,2006-11-16 00:00:00.000,"00067205FE",,Release,2006-11-16 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
877,Pit-L,2006-11-16 00:00:00.000,"0006721DA6",,Release,2006-11-16 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
877,Pit-R,2006-11-16 00:00:00.000,"000671A6D8",,Release,2006-11-16 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
878,Pit-L,2006-11-09 00:00:00.000,"000672034F",,Release,2006-11-09 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
878,Pit-R,2006-11-09 00:00:00.000,"000671D1DE",,Release,2006-11-09 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
879,Pit-L,2010-05-17 00:00:00.000,"000671ED75",,Transfer,1900-01-01 00:00:00.000,dszemer,2010-05-18 09:23:09.490,dszemer,2010-05-18 09:28:11.010
879,Pit-R,2010-05-17 00:00:00.000,"000671D6E1",,Transfer,1900-01-01 00:00:00.000,dszemer,2010-05-18 09:24:05.210,dszemer,2010-05-18 09:25:14.880
880,FB,2006-11-01 00:00:00.000,H4,,Release,2006-11-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
880,Pit-L,2006-11-01 00:00:00.000,"000671AAA2",,Release,2006-11-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
880,Pit-R,2006-11-01 00:00:00.000,"00063DF0C3",,Release,2006-11-01 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
882,FB,2006-11-20 00:00:00.000,H5,,Release,2006-11-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
882,Pit-L,2006-11-20 00:00:00.000,"00067192C7",,Release,2006-11-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
882,Pit-R,2006-11-20 00:00:00.000,"000671F411",,Release,2006-11-20 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
884,Pit-L,2007-05-31 00:00:00.000,"000683240E",,Release,2007-05-31 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
884,Pit-R,2007-05-31 00:00:00.000,"00068303E3",,Release,2007-05-31 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
885,FB,2001-01-24 00:00:00.000,"99",,Rescue,2001-01-24 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
885,Pit-L,2001-01-24 00:00:00.000,"0001226A41",,Rescue,2001-01-24 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
885,Pit-R,2001-01-24 00:00:00.000,"000135B745",,Rescue,2001-01-24 00:00:00.000,D,2008-05-14 00:00:00.000,D,2009-07-09 10:54:07.000
886,FB,2009-01-15 00:00:00.000,A9,"",Release,2009-02-26 00:00:00.000,nadimey,2009-09-08 10:12:25.320,D,2009-09-08 10:12:25.320
886,GPS,2009-02-26 00:00:00.000, 64241,,Release,2009-02-26 00:00:00.000,nadimey,2009-09-08 09:46:41.300,nadimey,2010-06-18 13:22:50.683
886,Pit-L,2009-02-26 00:00:00.000,"0006B94430","",Release,2009-02-26 00:00:00.000,nadimey,2009-09-08 09:45:53.470,D,2009-09-08 09:45:53.470
886,Pit-R,2009-02-26 00:00:00.000,"0006B93856","",Release,2009-02-26 00:00:00.000,nadimey,2009-09-08 09:45:24.160,D,2009-09-08 09:45:24.160
886,VHF,2009-02-26 00:00:00.000,VHF,"",Release,2009-02-26 00:00:00.000,nadimey,2009-09-08 09:47:12.440,D,2009-09-08 09:47:12.440
894,Pit-L,2007-04-25 00:00:00.000,"000601D74F",,Rescue,2007-04-25 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
894,Pit-R,2007-04-25 00:00:00.000,"0006FE5CDG",,Rescue,2007-04-25 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
897,Pit-L,2008-04-07 00:00:00.000,"0006718C30",,Rescue,2008-04-07 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
897,Pit-R,2008-04-07 00:00:00.000,"0006722730",,Rescue,2008-04-07 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
898,Pit-L,2007-11-14 00:00:00.000,"0006719B77",,Release,2007-11-14 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
898,Pit-R,2007-11-14 00:00:00.000,"000675A34D",,Release,2007-11-14 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
901,FB,2007-01-13 00:00:00.000,N2,,Rescue,2007-01-13 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
901,Pit-L,2007-01-13 00:00:00.000,"000683185E",,Rescue,2007-01-13 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
901,Pit-R,2007-01-13 00:00:00.000,"00068339F2",,Rescue,2007-01-13 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
909,FB,2009-03-18 00:00:00.000,"74","",Release,2009-03-18 00:00:00.000,dszemer,2010-02-05 11:38:30.823,D,2010-02-05 11:38:30.823
909,Pit-L,2009-03-18 00:00:00.000,"00067183AF","",Release,2009-03-18 00:00:00.000,dszemer,2010-02-05 11:36:45.103,D,2010-02-05 11:36:45.103
909,Pit-R,2009-03-18 00:00:00.000,"0006723111","",Release,2009-03-18 00:00:00.000,dszemer,2010-02-05 11:37:18.917,D,2010-02-05 11:37:18.917
910,FB,2009-01-27 00:00:00.000,A8,,Release,2009-01-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
910,GPS,2009-01-27 00:00:00.000,"64241",,Release,2010-02-08 00:00:00.000,nadimey,2011-06-06 12:35:40.320,D,2011-06-06 12:35:40.320
910,GPS,2010-02-08 00:00:00.000,"64241",,Release,2010-02-08 00:00:00.000,nadimey,2011-06-06 12:35:10.633,D,2011-06-06 12:35:10.633
910,Pit-L,2009-01-27 00:00:00.000,"0006B94179",,Release,2009-01-27 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
910,Pit-R,2009-01-27 00:00:00.000,"0006B9551F",,Release,2009-01-27 00:00:00.000,D,2009-07-09 10:54:07.000,nadimey,2011-06-06 12:32:35.923
914,Pit-L,2008-05-08 00:00:00.000,"000675A601",,Release,2008-05-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
914,Pit-R,2008-05-08 00:00:00.000,"0006723C00",,Release,2008-05-08 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
915,FB,2007-01-03 00:00:00.000,H7,,Rescue,2007-01-03 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
915,Pit-L,2007-01-03 00:00:00.000,"000672182C",,Rescue,2007-01-03 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
915,Pit-R,2007-01-03 00:00:00.000,"000671B171",,Rescue,2007-01-03 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
923,Pit-L,2007-08-10 00:00:00.000,"0005FFDB28",,Rescue,2007-08-10 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
923,Pit-R,2007-08-10 00:00:00.000,"000600D1D8",,Rescue,2007-08-10 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
924,FB,2010-02-16 00:00:00.000,"9",,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 13:34:13.250,dszemer,2010-02-22 10:32:18.283
924,GPS,2010-02-16 00:00:00.000,"64247",Blue/white with Yellow/white antenna,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 13:35:28.440,dszemer,2010-02-22 10:32:47.770
924,Pit-L,2010-02-16 00:00:00.000,"0006E8925F",,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 13:33:15.190,dszemer,2010-02-22 10:33:14.770
924,Pit-R,2010-02-16 00:00:00.000,"0006E8A147",,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 13:33:50.847,dszemer,2010-02-22 10:33:41.300
924,VHF,2010-02-16 00:00:00.000,"196",,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 13:37:27.940,dszemer,2010-02-22 10:34:19.973
925,FB,2007-09-07 00:00:00.000,H8,,Release,2007-09-07 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
925,Pit-L,2007-09-07 00:00:00.000,"0006725023",,Release,2007-09-07 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
925,Pit-R,2007-09-07 00:00:00.000,"000671D0FE",,Release,2007-09-07 00:00:00.000,D,2009-07-09 10:54:07.000,D,2009-07-09 10:54:07.000
927,Pit-L,2010-04-01 00:00:00.000,"0006DD4166",Trovan Left Shoulder ,"",,slowe,2012-01-26 16:47:46.997,D,2012-01-26 16:47:46.997
927,Pit-R,2010-04-01 00:00:00.000,"0006DD4384",Trovan Right Shoulder,"",,slowe,2012-01-26 16:49:07.603,D,2012-01-26 16:49:07.603
927,Satellite,2012-01-24 00:00:00.000,"45746","Tag Color green-orange-Tag Antenna Black-VHF Off
Tether Strength 47 Belt Color red. Belt Number 123 Webbing exposed 3.5 inches Knot on left side Belt Sonic 3-7-7-4076PI1100
applied and vefified by M Fischer-attached prior to release ","",1900-01-01 00:00:00.000,slowe,2012-01-26 16:41:19.217,nadimey,2012-02-15 10:46:10.873
929,GPS,2010-02-16 00:00:00.000,"64243",Yellow/Green with Yellow/Black antenna,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 14:10:58.233,dszemer,2010-02-22 10:38:57.040
929,Pit-L,2010-02-16 00:00:00.000,"00066DC555",,Release,2010-02-16 00:00:00.000,dszemer,2010-02-18 14:11:50.687,dszemer,2010-02-22 10:39:19.523
